user_id,product_id,action,timestamp
U053,P197,view,2024-08-01 07:54:00
U140,P137,view,2024-08-01 09:31:00
U195,P036,click,2024-08-01 10:19:00
U107,P063,view,2024-08-01 10:40:00
U304,P169,view,2024-08-01 11:03:00
U165,P016,view,2024-08-01 11:04:00
U053,P136,view,2024-08-01 13:04:00
U364,P057,view,2024-08-01 13:36:00
U400,P169,click,2024-08-01 14:43:00
U222,P130,view,2024-08-01 14:50:00
U315,P015,click,2024-08-01 14:53:00
U054,P148,view,2024-08-01 15:51:00
U165,P037,click,2024-08-01 16:40:00
U428,P196,view,2024-08-01 16:49:00
U440,P034,view,2024-08-01 19:48:00
U164,P112,view,2024-08-01 20:26:00
U260,P053,click,2024-08-01 21:11:00
U020,P186,add_to_cart,2024-08-01 21:15:00
U166,P042,view,2024-08-01 21:26:00
U202,P006,click,2024-08-01 21:37:00
U316,P181,view,2024-08-01 22:07:00
U315,P181,view,2024-08-01 23:54:00
U108,P170,click,2024-08-02 00:08:00
U315,P166,view,2024-08-02 00:24:00
U005,P131,view,2024-08-02 00:27:00
U101,P030,view,2024-08-02 02:59:00
U015,P153,view,2024-08-02 03:03:00
U301,P030,click,2024-08-02 03:34:00
U446,P145,view,2024-08-02 05:56:00
U315,P080,click,2024-08-02 06:32:00
U107,P174,view,2024-08-02 06:52:00
U373,P068,add_to_cart,2024-08-02 07:33:00
U440,P028,view,2024-08-02 07:43:00
U090,P155,view,2024-08-02 09:36:00
U103,P117,view,2024-08-02 10:29:00
U272,P142,click,2024-08-02 11:40:00
U376,P042,click,2024-08-02 11:58:00
U293,P149,view,2024-08-02 12:49:00
U064,P145,add_to_cart,2024-08-02 13:11:00
U477,P165,view,2024-08-02 13:23:00
U448,P076,view,2024-08-02 14:03:00
U041,P003,view,2024-08-02 14:27:00
U322,P087,view,2024-08-02 14:50:00
U260,P171,view,2024-08-02 16:02:00
U109,P159,click,2024-08-02 16:27:00
U301,P082,view,2024-08-02 17:22:00
U124,P129,view,2024-08-02 17:29:00
U157,P186,click,2024-08-02 17:32:00
U164,P112,view,2024-08-02 18:07:00
U373,P002,view,2024-08-02 18:31:00
U256,P165,view,2024-08-02 20:36:00
U166,P193,view,2024-08-02 20:56:00
U458,P023,view,2024-08-02 23:20:00
U459,P132,view,2024-08-03 00:12:00
U054,P145,view,2024-08-03 01:04:00
U373,P029,click,2024-08-03 02:05:00
U015,P139,view,2024-08-03 02:53:00
U107,P126,add_to_cart,2024-08-03 03:00:00
U260,P171,click,2024-08-03 04:33:00
U458,P047,view,2024-08-03 05:16:00
U064,P039,add_to_cart,2024-08-03 05:21:00
U348,P146,view,2024-08-03 06:37:00
U145,P158,view,2024-08-03 08:03:00
U103,P041,view,2024-08-03 11:01:00
U124,P088,view,2024-08-03 11:24:00
U041,P097,add_to_cart,2024-08-03 12:15:00
U105,P139,view,2024-08-03 12:19:00
U400,P107,add_to_cart,2024-08-03 12:40:00
U446,P065,view,2024-08-03 13:32:00
U152,P027,click,2024-08-03 13:41:00
U322,P061,click,2024-08-03 15:05:00
U364,P134,click,2024-08-03 16:18:00
U256,P080,view,2024-08-03 16:20:00
U463,P068,view,2024-08-03 16:34:00
U172,P102,view,2024-08-03 16:39:00
U450,P174,click,2024-08-03 17:28:00
U195,P072,view,2024-08-03 18:35:00
U020,P065,add_to_cart,2024-08-03 19:02:00
U041,P178,view,2024-08-03 19:54:00
U090,P034,view,2024-08-03 20:12:00
U315,P104,view,2024-08-03 20:35:00
U450,P113,click,2024-08-03 21:15:00
U316,P110,view,2024-08-03 21:45:00
U458,P171,view,2024-08-04 00:28:00
U450,P012,view,2024-08-04 00:39:00
U164,P103,click,2024-08-04 01:01:00
U005,P018,click,2024-08-04 02:55:00
U376,P091,click,2024-08-04 03:39:00
U166,P023,view,2024-08-04 04:01:00
U101,P037,view,2024-08-04 06:29:00
U293,P093,view,2024-08-04 07:41:00
U428,P006,view,2024-08-04 07:58:00
U222,P063,view,2024-08-04 08:09:00
U172,P053,view,2024-08-04 08:17:00
U165,P036,view,2024-08-04 08:22:00
U145,P124,view,2024-08-04 08:39:00
U260,P039,add_to_cart,2024-08-04 10:56:00
U463,P114,view,2024-08-04 11:21:00
U053,P103,click,2024-08-04 12:13:00
U293,P141,view,2024-08-04 13:07:00
U477,P146,click,2024-08-04 13:34:00
U108,P165,add_to_cart,2024-08-04 13:40:00
U272,P151,view,2024-08-04 14:41:00
U166,P144,view,2024-08-04 16:22:00
U440,P080,view,2024-08-04 17:26:00
U101,P075,view,2024-08-04 18:04:00
U393,P152,view,2024-08-04 20:07:00
U202,P011,click,2024-08-04 20:27:00
U315,P166,add_to_cart,2024-08-04 21:08:00
U108,P042,view,2024-08-04 21:44:00
U109,P060,click,2024-08-04 23:06:00
U428,P196,view,2024-08-04 23:10:00
U064,P066,click,2024-08-05 00:52:00
U459,P198,view,2024-08-05 01:29:00
U222,P122,view,2024-08-05 02:30:00
U393,P062,view,2024-08-05 02:34:00
U448,P101,view,2024-08-05 03:01:00
U015,P036,view,2024-08-05 03:48:00
U348,P059,view,2024-08-05 04:32:00
U015,P061,view,2024-08-05 05:58:00
U222,P157,view,2024-08-05 06:18:00
U393,P158,view,2024-08-05 06:32:00
U157,P186,view,2024-08-05 07:02:00
U364,P026,view,2024-08-05 07:05:00
U476,P062,view,2024-08-05 07:37:00
U105,P017,view,2024-08-05 08:29:00
U105,P171,click,2024-08-05 10:08:00
U373,P157,view,2024-08-05 10:47:00
U157,P146,view,2024-08-05 11:55:00
U053,P197,view,2024-08-05 12:09:00
U446,P191,add_to_cart,2024-08-05 13:21:00
U450,P128,view,2024-08-05 14:37:00
U448,P159,add_to_cart,2024-08-05 14:46:00
U202,P091,view,2024-08-05 14:47:00
U157,P038,view,2024-08-05 15:28:00
U103,P188,view,2024-08-05 15:33:00
U301,P066,view,2024-08-05 15:58:00
U054,P199,view,2024-08-05 15:59:00
U166,P081,click,2024-08-05 17:48:00
U364,P053,view,2024-08-05 17:56:00
U450,P064,click,2024-08-05 18:55:00
U463,P189,view,2024-08-05 19:37:00
U005,P153,click,2024-08-05 20:14:00
U124,P034,click,2024-08-05 22:14:00
U428,P088,click,2024-08-05 22:20:00
U364,P054,view,2024-08-05 22:46:00
U041,P057,view,2024-08-06 00:56:00
U315,P013,click,2024-08-06 04:34:00
U103,P047,click,2024-08-06 04:36:00
U172,P105,view,2024-08-06 04:59:00
U477,P190,view,2024-08-06 05:05:00
U152,P027,view,2024-08-06 05:26:00
U450,P072,click,2024-08-06 05:45:00
U022,P115,view,2024-08-06 05:47:00
U400,P048,view,2024-08-06 06:36:00
U446,P065,click,2024-08-06 07:17:00
U256,P072,view,2024-08-06 07:55:00
U124,P180,view,2024-08-06 08:29:00
U164,P193,click,2024-08-06 10:55:00
U448,P106,view,2024-08-06 11:25:00
U020,P036,view,2024-08-06 11:33:00
U316,P195,view,2024-08-06 12:25:00
U316,P066,click,2024-08-06 12:56:00
U301,P020,click,2024-08-06 13:35:00
U477,P180,view,2024-08-06 13:57:00
U322,P191,click,2024-08-06 14:11:00
U195,P136,view,2024-08-06 14:37:00
U090,P115,view,2024-08-06 16:57:00
U463,P140,view,2024-08-06 17:09:00
U033,P019,view,2024-08-06 17:26:00
U458,P048,click,2024-08-06 17:27:00
U195,P172,view,2024-08-06 18:12:00
U064,P106,add_to_cart,2024-08-06 18:18:00
U477,P116,click,2024-08-06 18:47:00
U322,P127,view,2024-08-06 18:52:00
U376,P042,view,2024-08-06 20:06:00
U477,P110,view,2024-08-06 21:19:00
U373,P068,view,2024-08-06 22:00:00
U105,P043,view,2024-08-07 00:10:00
U316,P184,view,2024-08-07 01:00:00
U272,P075,view,2024-08-07 02:04:00
U103,P106,view,2024-08-07 02:10:00
U145,P060,click,2024-08-07 02:53:00
U165,P194,click,2024-08-07 02:54:00
U054,P008,view,2024-08-07 03:12:00
U490,P148,view,2024-08-07 04:52:00
U137,P101,view,2024-08-07 05:11:00
U108,P195,view,2024-08-07 05:33:00
U416,P196,click,2024-08-07 05:46:00
U440,P103,view,2024-08-07 06:17:00
U195,P084,view,2024-08-07 06:55:00
U157,P113,view,2024-08-07 07:14:00
U148,P030,view,2024-08-07 09:06:00
U210,P060,click,2024-08-07 09:11:00
U459,P105,view,2024-08-07 09:43:00
U321,P171,view,2024-08-07 09:56:00
U476,P088,view,2024-08-07 10:13:00
U103,P191,view,2024-08-07 11:17:00
U293,P192,view,2024-08-07 11:20:00
U005,P168,view,2024-08-07 13:07:00
U202,P075,click,2024-08-07 13:12:00
U165,P058,view,2024-08-07 15:00:00
U440,P162,view,2024-08-07 15:04:00
U015,P036,view,2024-08-07 15:27:00
U109,P021,view,2024-08-07 16:07:00
U440,P194,view,2024-08-07 16:33:00
U101,P008,view,2024-08-07 16:55:00
U090,P052,view,2024-08-07 17:50:00
U064,P008,view,2024-08-07 19:58:00
U476,P078,view,2024-08-07 20:01:00
U074,P171,click,2024-08-07 20:10:00
U041,P163,view,2024-08-07 20:22:00
U195,P135,click,2024-08-07 20:36:00
U041,P179,view,2024-08-08 00:14:00
U393,P062,click,2024-08-08 03:26:00
U108,P183,view,2024-08-08 04:14:00
U074,P048,view,2024-08-08 04:42:00
U316,P107,click,2024-08-08 05:58:00
U005,P027,add_to_cart,2024-08-08 07:28:00
U364,P098,view,2024-08-08 07:50:00
U054,P050,click,2024-08-08 10:36:00
U053,P113,view,2024-08-08 10:54:00
U172,P168,add_to_cart,2024-08-08 11:22:00
U166,P052,view,2024-08-08 12:05:00
U256,P070,view,2024-08-08 13:09:00
U428,P108,click,2024-08-08 14:36:00
U022,P091,click,2024-08-08 17:11:00
U164,P072,view,2024-08-08 17:39:00
U322,P191,add_to_cart,2024-08-08 18:09:00
U041,P091,add_to_cart,2024-08-08 19:39:00
U152,P169,view,2024-08-08 19:46:00
U458,P085,view,2024-08-08 19:56:00
U476,P062,view,2024-08-08 21:41:00
U301,P025,view,2024-08-08 21:48:00
U446,P035,view,2024-08-09 00:24:00
U157,P137,view,2024-08-09 00:51:00
U148,P032,view,2024-08-09 01:17:00
U400,P144,click,2024-08-09 02:16:00
U033,P169,view,2024-08-09 02:33:00
U463,P179,view,2024-08-09 03:29:00
U020,P036,click,2024-08-09 03:36:00
U124,P146,click,2024-08-09 04:25:00
U210,P132,view,2024-08-09 04:40:00
U005,P041,click,2024-08-09 04:42:00
U202,P075,add_to_cart,2024-08-09 04:59:00
U428,P084,view,2024-08-09 05:25:00
U020,P025,add_to_cart,2024-08-09 06:12:00
U440,P080,add_to_cart,2024-08-09 06:48:00
U476,P144,add_to_cart,2024-08-09 07:53:00
U448,P075,add_to_cart,2024-08-09 08:14:00
U064,P066,view,2024-08-09 08:25:00
U166,P097,add_to_cart,2024-08-09 09:50:00
U393,P150,view,2024-08-09 10:00:00
U428,P085,view,2024-08-09 10:27:00
U090,P012,view,2024-08-09 10:29:00
U490,P117,view,2024-08-09 12:53:00
U463,P099,view,2024-08-09 13:27:00
U033,P078,click,2024-08-09 14:10:00
U256,P148,view,2024-08-09 14:11:00
U074,P170,add_to_cart,2024-08-09 15:58:00
U165,P155,add_to_cart,2024-08-09 16:31:00
U015,P012,view,2024-08-09 16:53:00
U083,P154,add_to_cart,2024-08-09 16:57:00
U393,P150,view,2024-08-09 17:17:00
U463,P153,view,2024-08-09 17:29:00
U137,P101,view,2024-08-09 17:53:00
U108,P149,view,2024-08-09 18:02:00
U195,P131,add_to_cart,2024-08-09 18:11:00
U400,P126,view,2024-08-09 18:48:00
U373,P198,click,2024-08-09 20:13:00
U373,P101,click,2024-08-09 20:23:00
U145,P054,view,2024-08-09 20:34:00
U109,P180,add_to_cart,2024-08-09 20:40:00
U272,P075,view,2024-08-09 21:41:00
U157,P186,click,2024-08-09 21:57:00
U459,P106,click,2024-08-09 22:51:00
U172,P168,view,2024-08-09 23:05:00
U272,P193,view,2024-08-10 00:39:00
U074,P068,view,2024-08-10 01:27:00
U393,P072,click,2024-08-10 03:38:00
U416,P068,click,2024-08-10 04:32:00
U364,P135,click,2024-08-10 05:56:00
U103,P185,add_to_cart,2024-08-10 06:40:00
U293,P141,view,2024-08-10 06:48:00
U321,P096,view,2024-08-10 07:44:00
U390,P177,view,2024-08-10 08:45:00
U166,P083,view,2024-08-10 11:45:00
U458,P022,view,2024-08-10 14:08:00
U272,P065,view,2024-08-10 14:46:00
U101,P150,view,2024-08-10 14:52:00
U301,P086,view,2024-08-10 15:21:00
U316,P190,view,2024-08-10 17:03:00
U440,P028,click,2024-08-10 17:44:00
U148,P174,view,2024-08-10 21:18:00
U446,P075,click,2024-08-10 22:38:00
U124,P081,view,2024-08-10 22:41:00
U373,P193,view,2024-08-10 22:46:00
U015,P012,view,2024-08-10 23:08:00
U022,P083,view,2024-08-11 00:39:00
U490,P042,view,2024-08-11 00:54:00
U074,P076,click,2024-08-11 01:49:00
U172,P161,view,2024-08-11 02:41:00
U005,P061,view,2024-08-11 03:31:00
U202,P041,view,2024-08-11 05:28:00
U321,P168,view,2024-08-11 05:33:00
U256,P130,add_to_cart,2024-08-11 06:57:00
U053,P134,click,2024-08-11 08:37:00
U164,P112,add_to_cart,2024-08-11 10:43:00
U440,P088,view,2024-08-11 11:27:00
U145,P126,view,2024-08-11 11:48:00
U152,P162,click,2024-08-11 12:26:00
U272,P051,view,2024-08-11 13:26:00
U053,P012,click,2024-08-11 13:33:00
U157,P178,view,2024-08-11 13:52:00
U033,P036,click,2024-08-11 14:39:00
U041,P178,click,2024-08-11 14:52:00
U476,P150,view,2024-08-11 15:04:00
U416,P126,view,2024-08-11 15:57:00
U020,P174,view,2024-08-11 16:00:00
U400,P088,view,2024-08-11 16:27:00
U440,P059,view,2024-08-11 17:36:00
U157,P066,click,2024-08-11 17:42:00
U440,P076,click,2024-08-11 17:52:00
U210,P176,view,2024-08-11 18:04:00
U455,P018,view,2024-08-11 19:14:00
U157,P150,view,2024-08-11 19:21:00
U148,P096,view,2024-08-11 19:58:00
U022,P021,add_to_cart,2024-08-11 20:09:00
U400,P041,view,2024-08-11 20:40:00
U364,P026,view,2024-08-11 23:30:00
U022,P174,click,2024-08-12 00:55:00
U053,P134,add_to_cart,2024-08-12 01:25:00
U300,P127,view,2024-08-12 03:04:00
U041,P163,view,2024-08-12 03:12:00
U165,P042,click,2024-08-12 03:34:00
U166,P133,click,2024-08-12 04:12:00
U459,P040,view,2024-08-12 04:49:00
U393,P042,add_to_cart,2024-08-12 05:37:00
U458,P168,view,2024-08-12 05:38:00
U172,P143,click,2024-08-12 06:06:00
U301,P145,view,2024-08-12 08:02:00
U293,P143,view,2024-08-12 09:16:00
U137,P099,add_to_cart,2024-08-12 09:47:00
U440,P028,view,2024-08-12 10:32:00
U108,P155,view,2024-08-12 11:17:00
U455,P091,add_to_cart,2024-08-12 11:59:00
U083,P095,view,2024-08-12 12:05:00
U390,P149,view,2024-08-12 12:13:00
U005,P021,view,2024-08-12 13:49:00
U166,P138,view,2024-08-12 14:35:00
U102,P107,view,2024-08-12 18:59:00
U256,P048,view,2024-08-12 19:09:00
U109,P095,click,2024-08-12 19:41:00
U102,P022,view,2024-08-12 20:19:00
U172,P182,view,2024-08-12 21:02:00
U083,P102,view,2024-08-12 23:42:00
U459,P133,view,2024-08-12 23:54:00
U202,P011,view,2024-08-13 00:30:00
U101,P110,view,2024-08-13 01:56:00
U373,P143,click,2024-08-13 02:02:00
U455,P192,view,2024-08-13 03:08:00
U390,P133,click,2024-08-13 03:22:00
U164,P103,click,2024-08-13 03:41:00
U272,P150,add_to_cart,2024-08-13 06:18:00
U137,P118,view,2024-08-13 07:24:00
U301,P110,click,2024-08-13 07:42:00
U393,P053,view,2024-08-13 08:37:00
U093,P197,click,2024-08-13 09:30:00
U490,P170,view,2024-08-13 10:12:00
U152,P065,click,2024-08-13 10:34:00
U458,P048,click,2024-08-13 11:43:00
U074,P028,view,2024-08-13 12:42:00
U124,P193,view,2024-08-13 12:47:00
U109,P184,view,2024-08-13 13:09:00
U083,P058,view,2024-08-13 13:36:00
U316,P163,click,2024-08-13 13:51:00
U321,P043,add_to_cart,2024-08-13 15:26:00
U459,P076,view,2024-08-13 17:22:00
U165,P016,click,2024-08-13 17:50:00
U033,P040,view,2024-08-13 21:13:00
U145,P182,view,2024-08-13 21:49:00
U172,P182,click,2024-08-13 22:14:00
U015,P012,click,2024-08-13 22:20:00
U446,P065,click,2024-08-13 22:27:00
U148,P030,click,2024-08-13 22:40:00
U108,P149,view,2024-08-13 23:37:00
U256,P178,click,2024-08-14 00:22:00
U364,P132,view,2024-08-14 01:24:00
U022,P084,click,2024-08-14 02:56:00
U400,P143,click,2024-08-14 04:08:00
U416,P163,view,2024-08-14 04:23:00
U210,P006,view,2024-08-14 04:36:00
U108,P002,click,2024-08-14 05:20:00
U202,P032,view,2024-08-14 06:48:00
U316,P057,view,2024-08-14 06:54:00
U053,P200,view,2024-08-14 07:23:00
U256,P130,view,2024-08-14 07:25:00
U301,P005,view,2024-08-14 10:06:00
U210,P088,view,2024-08-14 12:57:00
U145,P182,add_to_cart,2024-08-14 13:20:00
U455,P189,view,2024-08-14 15:09:00
U053,P012,view,2024-08-14 16:46:00
U083,P044,view,2024-08-14 16:47:00
U157,P016,click,2024-08-14 17:55:00
U390,P055,click,2024-08-14 18:28:00
U152,P162,view,2024-08-14 18:34:00
U272,P061,click,2024-08-14 20:28:00
U300,P003,view,2024-08-14 20:40:00
U166,P200,click,2024-08-14 21:50:00
U164,P091,click,2024-08-14 22:14:00
U005,P014,view,2024-08-14 23:39:00
U022,P184,view,2024-08-14 23:53:00
U074,P048,add_to_cart,2024-08-15 00:04:00
U440,P173,view,2024-08-15 00:42:00
U041,P097,view,2024-08-15 03:05:00
U148,P032,view,2024-08-15 03:26:00
U165,P188,view,2024-08-15 04:12:00
U102,P110,view,2024-08-15 05:33:00
U101,P050,view,2024-08-15 06:09:00
U300,P022,view,2024-08-15 08:11:00
U373,P160,view,2024-08-15 09:19:00
U022,P095,view,2024-08-15 10:23:00
U416,P090,view,2024-08-15 12:58:00
U316,P036,click,2024-08-15 14:41:00
U490,P042,add_to_cart,2024-08-15 14:47:00
U101,P050,view,2024-08-15 16:31:00
U005,P012,view,2024-08-15 17:31:00
U148,P192,click,2024-08-15 21:55:00
U393,P152,view,2024-08-15 22:03:00
U490,P117,click,2024-08-15 23:54:00
U172,P161,view,2024-08-16 00:53:00
U321,P171,click,2024-08-16 02:21:00
U272,P072,add_to_cart,2024-08-16 03:13:00
U109,P193,view,2024-08-16 04:54:00
U093,P122,view,2024-08-16 06:28:00
U172,P080,view,2024-08-16 06:30:00
U041,P086,add_to_cart,2024-08-16 06:36:00
U137,P119,view,2024-08-16 07:06:00
U393,P072,click,2024-08-16 07:44:00
U033,P085,add_to_cart,2024-08-16 08:00:00
U108,P165,click,2024-08-16 08:38:00
U074,P048,view,2024-08-16 10:17:00
U301,P081,click,2024-08-16 10:48:00
U459,P136,view,2024-08-16 10:54:00
U400,P084,view,2024-08-16 12:00:00
U165,P085,view,2024-08-16 14:31:00
U373,P151,click,2024-08-16 15:06:00
U015,P036,view,2024-08-16 15:44:00
U490,P027,click,2024-08-16 15:58:00
U053,P141,view,2024-08-16 16:18:00
U157,P075,add_to_cart,2024-08-16 16:55:00
U256,P072,view,2024-08-16 18:21:00
U210,P113,view,2024-08-16 20:16:00
U166,P038,click,2024-08-16 22:09:00
U210,P189,click,2024-08-16 22:23:00
U102,P198,click,2024-08-16 22:28:00
U083,P075,click,2024-08-16 23:59:00
U102,P119,view,2024-08-17 02:52:00
U137,P095,view,2024-08-17 03:47:00
U390,P123,click,2024-08-17 04:05:00
U152,P130,view,2024-08-17 04:43:00
U022,P155,view,2024-08-17 05:19:00
U272,P051,view,2024-08-17 05:30:00
U074,P005,add_to_cart,2024-08-17 06:37:00
U145,P054,click,2024-08-17 07:23:00
U455,P155,view,2024-08-17 07:24:00
U400,P106,click,2024-08-17 08:16:00
U172,P129,click,2024-08-17 08:19:00
U152,P148,view,2024-08-17 08:37:00
U022,P064,add_to_cart,2024-08-17 08:52:00
U172,P186,view,2024-08-17 10:16:00
U459,P163,view,2024-08-17 13:56:00
U316,P109,click,2024-08-17 15:18:00
U440,P080,view,2024-08-17 17:12:00
U210,P140,view,2024-08-17 18:00:00
U300,P075,view,2024-08-17 19:20:00
U390,P172,view,2024-08-17 20:19:00
U137,P107,view,2024-08-17 22:55:00
U495,P067,view,2024-08-18 00:20:00
U022,P128,view,2024-08-18 00:57:00
U041,P088,click,2024-08-18 02:47:00
U272,P051,view,2024-08-18 04:25:00
U005,P068,view,2024-08-18 05:51:00
U148,P113,view,2024-08-18 06:46:00
U148,P113,view,2024-08-18 07:32:00
U190,P028,click,2024-08-18 07:47:00
U137,P101,add_to_cart,2024-08-18 08:14:00
U300,P063,view,2024-08-18 09:32:00
U440,P038,click,2024-08-18 10:40:00
U157,P151,click,2024-08-18 11:50:00
U400,P054,add_to_cart,2024-08-18 12:02:00
U101,P008,view,2024-08-18 13:02:00
U083,P058,click,2024-08-18 14:01:00
U166,P145,view,2024-08-18 14:17:00
U093,P166,view,2024-08-18 15:08:00
U145,P126,click,2024-08-18 15:27:00
U393,P098,view,2024-08-18 18:39:00
U300,P004,view,2024-08-18 20:08:00
U148,P192,view,2024-08-18 20:21:00
U172,P088,click,2024-08-18 20:31:00
U005,P018,view,2024-08-18 21:08:00
U041,P163,view,2024-08-18 22:08:00
U109,P169,add_to_cart,2024-08-18 22:44:00
U495,P067,click,2024-08-18 23:15:00
U102,P040,add_to_cart,2024-08-18 23:58:00
U108,P195,view,2024-08-19 02:59:00
U301,P037,click,2024-08-19 03:28:00
U172,P090,view,2024-08-19 04:14:00
U033,P173,view,2024-08-19 05:44:00
U022,P170,click,2024-08-19 06:15:00
U041,P135,click,2024-08-19 08:03:00
U165,P022,view,2024-08-19 08:49:00
U015,P110,click,2024-08-19 10:41:00
U434,P107,view,2024-08-19 11:02:00
U256,P131,view,2024-08-19 11:12:00
U074,P001,add_to_cart,2024-08-19 11:56:00
U074,P170,add_to_cart,2024-08-19 12:27:00
U455,P053,view,2024-08-19 13:07:00
U490,P117,click,2024-08-19 13:27:00
U210,P189,view,2024-08-19 17:42:00
U459,P172,view,2024-08-19 20:05:00
U101,P008,click,2024-08-19 20:08:00
U166,P022,view,2024-08-19 20:59:00
U109,P062,view,2024-08-19 22:01:00
U490,P027,view,2024-08-19 22:12:00
U316,P194,click,2024-08-19 22:41:00
U083,P197,view,2024-08-20 03:18:00
U390,P018,add_to_cart,2024-08-20 04:15:00
U272,P150,view,2024-08-20 07:31:00
U219,P092,view,2024-08-20 07:50:00
U152,P009,add_to_cart,2024-08-20 08:11:00
U256,P070,view,2024-08-20 10:24:00
U393,P095,view,2024-08-20 11:03:00
U033,P143,view,2024-08-20 11:55:00
U316,P110,view,2024-08-20 12:07:00
U190,P114,view,2024-08-20 12:17:00
U109,P169,click,2024-08-20 12:26:00
U495,P173,view,2024-08-20 12:28:00
U400,P032,click,2024-08-20 13:20:00
U256,P138,click,2024-08-20 14:45:00
U272,P085,view,2024-08-20 15:38:00
U459,P136,view,2024-08-20 15:45:00
U144,P095,click,2024-08-20 16:23:00
U154,P051,view,2024-08-20 16:36:00
U166,P027,view,2024-08-20 18:09:00
U440,P153,add_to_cart,2024-08-20 20:28:00
U390,P001,view,2024-08-20 22:19:00
U145,P143,view,2024-08-20 23:18:00
U101,P008,view,2024-08-20 23:29:00
U005,P015,view,2024-08-20 23:33:00
U137,P166,view,2024-08-21 00:39:00
U093,P040,view,2024-08-21 00:43:00
U108,P030,click,2024-08-21 00:57:00
U152,P041,click,2024-08-21 01:56:00
U300,P075,view,2024-08-21 03:29:00
U455,P176,add_to_cart,2024-08-21 03:54:00
U144,P188,view,2024-08-21 04:15:00
U301,P063,view,2024-08-21 04:42:00
U316,P023,view,2024-08-21 05:14:00
U005,P015,view,2024-08-21 05:16:00
U102,P054,add_to_cart,2024-08-21 05:21:00
U041,P001,view,2024-08-21 06:01:00
U157,P124,click,2024-08-21 06:06:00
U390,P062,click,2024-08-21 06:48:00
U400,P013,view,2024-08-21 07:35:00
U440,P178,view,2024-08-21 08:06:00
U400,P197,click,2024-08-21 09:29:00
U148,P043,view,2024-08-21 12:21:00
U400,P036,view,2024-08-21 12:23:00
U102,P053,add_to_cart,2024-08-21 14:03:00
U490,P104,view,2024-08-21 14:06:00
U434,P096,view,2024-08-21 14:36:00
U459,P079,view,2024-08-21 17:00:00
U326,P021,view,2024-08-21 17:31:00
U074,P164,view,2024-08-21 19:36:00
U455,P191,click,2024-08-21 19:52:00
U165,P042,view,2024-08-21 20:03:00
U144,P072,click,2024-08-21 20:10:00
U400,P032,view,2024-08-21 20:41:00
U300,P082,view,2024-08-21 21:05:00
U495,P067,click,2024-08-21 22:45:00
U210,P189,view,2024-08-21 23:25:00
U205,P156,view,2024-08-21 23:58:00
U166,P071,view,2024-08-22 00:48:00
U172,P080,add_to_cart,2024-08-22 01:16:00
U022,P074,click,2024-08-22 01:19:00
U190,P193,view,2024-08-22 01:23:00
U459,P121,view,2024-08-22 03:35:00
U083,P165,add_to_cart,2024-08-22 03:56:00
U074,P200,click,2024-08-22 05:11:00
U272,P054,add_to_cart,2024-08-22 06:22:00
U109,P180,view,2024-08-22 09:01:00
U326,P191,view,2024-08-22 09:07:00
U108,P030,add_to_cart,2024-08-22 09:40:00
U393,P152,view,2024-08-22 09:55:00
U005,P136,add_to_cart,2024-08-22 09:57:00
U371,P027,click,2024-08-22 10:23:00
U316,P139,click,2024-08-22 10:50:00
U219,P042,add_to_cart,2024-08-22 10:53:00
U101,P075,view,2024-08-22 12:58:00
U393,P095,add_to_cart,2024-08-22 13:24:00
U495,P039,view,2024-08-22 15:04:00
U108,P171,view,2024-08-22 17:29:00
U108,P085,click,2024-08-22 17:55:00
U145,P157,view,2024-08-22 18:40:00
U154,P118,view,2024-08-22 19:02:00
U148,P042,view,2024-08-22 19:13:00
U219,P019,view,2024-08-22 19:19:00
U152,P014,add_to_cart,2024-08-22 20:10:00
U154,P152,click,2024-08-22 22:15:00
U459,P017,view,2024-08-22 23:05:00
U256,P196,view,2024-08-22 23:18:00
U144,P021,click,2024-08-23 02:33:00
U301,P037,click,2024-08-23 05:21:00
U166,P057,view,2024-08-23 07:39:00
U033,P062,view,2024-08-23 08:15:00
U093,P036,click,2024-08-23 09:10:00
U102,P081,view,2024-08-23 10:57:00
U490,P170,click,2024-08-23 11:49:00
U108,P198,click,2024-08-23 12:53:00
U390,P120,view,2024-08-23 16:00:00
U492,P179,add_to_cart,2024-08-23 16:10:00
U041,P163,add_to_cart,2024-08-23 17:40:00
U109,P197,view,2024-08-23 20:12:00
U210,P169,view,2024-08-23 21:10:00
U137,P047,view,2024-08-23 21:53:00
U393,P083,add_to_cart,2024-08-23 22:11:00
U172,P080,click,2024-08-23 23:08:00
U157,P135,view,2024-08-24 00:11:00
U205,P066,add_to_cart,2024-08-24 00:33:00
U101,P150,add_to_cart,2024-08-24 00:38:00
U440,P128,click,2024-08-24 03:56:00
U300,P113,click,2024-08-24 04:36:00
U301,P020,view,2024-08-24 05:36:00
U400,P107,click,2024-08-24 05:37:00
U145,P182,view,2024-08-24 06:16:00
U455,P138,view,2024-08-24 07:09:00
U148,P004,add_to_cart,2024-08-24 08:43:00
U393,P100,view,2024-08-24 09:31:00
U272,P075,view,2024-08-24 13:39:00
U434,P118,add_to_cart,2024-08-24 13:43:00
U455,P138,add_to_cart,2024-08-24 13:48:00
U109,P172,view,2024-08-24 14:45:00
U022,P021,click,2024-08-24 15:03:00
U326,P140,click,2024-08-24 15:48:00
U005,P171,view,2024-08-24 17:27:00
U041,P125,click,2024-08-24 17:28:00
